event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_3_trade_vol_mean,roll_3_trade_vol_std,roll_3_pnl_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_3_click_rate_mean,roll_10_click_rate_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore
EVT_425889,USER_0288,trade,2024-03-25 11:45:03,11,0,0,0,none,,,,,,,USDCHF,1.78,6350.21,97.83,4981.12,472.0,1.206,0.0,,,,,,,,315,38282.0,181879.0,1764296.0,5215.296666666667,984.9478804654259,235.79,5406.013000000001,673.2892272361279,76.824,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.6546391106192153,0.3696992251187924,0.0,0.0
EVT_901922,USER_0289,session,2024-01-04 01:36:32,1,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,44.4,66.0,1.49,,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.49,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713875798671609
EVT_731678,USER_0289,trade,2024-01-05 05:52:25,5,4,0,0,none,,,,,,,AUDUSD,0.67,16103.42,83.49,3747.77,598.0,1.054,0.0,,,,,,,,242,101753.0,0.0,0.0,16103.42,0.0,83.49,16103.42,0.0,83.49,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4745522775269695,0.8300457794431985,0.0,0.0
EVT_428742,USER_0289,session,2024-01-07 02:55:30,2,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,24.1,60.0,2.49,,244,162185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,1.9900000000000002,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3924728514786338
EVT_322028,USER_0289,login,2024-01-14 19:58:20,19,6,1,0,none,10.50.223.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,252,666170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_791491,USER_0289,trade,2024-01-16 11:00:53,11,1,0,0,none,,,,,,,AUDUSD,1.63,12749.24,113.05,2743.15,1572.0,0.835,0.0,,,,,,,,253,140553.0,140553.0,0.0,14426.33,2371.7634233202944,98.27,14426.33,2371.7634233202944,98.27,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.27445536018782607,0.9646409062717682,0.0,0.0
EVT_737119,USER_0289,deposit,2024-01-16 12:54:08,12,1,0,0,none,,,,,,,,,,,,,,,644.78,bank,0.0,,,,,253,6795.0,147348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,644.78,0.0,0.0,0.0,-0.23474310266191772,0.0
EVT_532745,USER_0289,withdrawal,2024-01-18 19:25:11,19,3,0,0,none,,,,,,,,,,,,,,,237.24,crypto,0.0,,,,,256,196263.0,343611.0,196263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,644.78,0.3679394522156892,0.0,0.0,-1.672050855949746,0.0
EVT_215334,USER_0289,login,2024-01-19 17:35:48,17,4,0,0,none,10.50.223.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,256,79837.0,423448.0,276100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_279105,USER_0289,session,2024-01-24 05:01:12,5,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,30.5,18.0,0.59,,261,386724.0,386724.0,662824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233333333333334,1.5233333333333334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.728402341086439
EVT_302652,USER_0289,login,2024-02-03 10:51:37,10,5,1,0,none,10.50.223.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,271,885025.0,1271749.0,1547849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_153413,USER_0289,session,2024-02-15 09:18:13,9,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,43.1,38.0,0.88,,283,1031196.0,1031196.0,2579045.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.3625,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789864762481947
EVT_168162,USER_0289,withdrawal,2024-02-17 05:45:51,5,5,1,0,none,,,,,,,,,,,,,,,633.59,crypto,0.0,,,,,285,160058.0,1191254.0,2739103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,644.78,0.9826452433372893,0.0,0.0,-0.27420787608119124,0.0
EVT_718990,USER_0289,deposit,2024-02-26 03:38:03,3,0,0,0,none,,,,,,,,,,,,,,,1043.98,crypto,0.0,,,,,294,769932.0,1961186.0,3509035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1688.76,0.0,0.0,0.0,1.1731512270051119,0.0
EVT_120339,USER_0289,login,2024-02-28 09:41:39,9,2,0,0,none,10.50.223.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,296,194616.0,2155802.0,194616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_666302,USER_0289,login,2024-03-01 11:54:26,11,4,0,0,none,10.50.223.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,298,180767.0,180767.0,375383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_244946,USER_0289,deposit,2024-03-09 17:22:48,17,5,1,0,none,,,,,,,,,,,,,,,766.88,bank,0.0,,,,,306,710902.0,710902.0,1086285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2455.64,0.0,0.0,0.0,0.1958778834411492,0.0
EVT_456428,USER_0289,session,2024-03-10 04:00:30,4,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,45.5,16.0,0.35,,307,38262.0,749164.0,38262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066666666666666,1.1600000000000001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280129176452676
EVT_802775,USER_0289,trade,2024-03-11 22:26:15,22,0,0,0,none,,,,,,,AUDUSD,0.51,10773.15,-55.04,4857.83,2005.0,0.705,0.0,,,,,,,,309,152745.0,901909.0,191007.0,13208.603333333333,2694.6624226855083,47.166666666666664,13208.603333333333,2694.6624226855083,47.166666666666664,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3048700972656901,0.19927910422121728,0.0,0.0
EVT_525873,USER_0289,trade,2024-03-14 23:47:46,23,3,0,0,none,,,,,,,AUDUSD,1.67,13654.6,-225.52,3219.54,1114.0,0.894,0.0,,,,,,,,312,264091.0,1166000.0,455098.0,12392.330000000002,1473.508427766872,-55.836666666666666,13320.1025,2211.454718390514,-21.005000000000003,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19763664288936958,-0.5769650507765692,0.0,0.0
EVT_502370,USER_0289,deposit,2024-03-22 01:53:34,1,4,0,0,none,,,,,,,,,,,,,,,941.57,crypto,0.0,,,,,319,612348.0,1778348.0,1067446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3397.21,0.0,0.0,0.0,0.8119727242465936,0.0
EVT_268090,USER_0289,trade,2024-03-29 13:32:19,13,4,0,0,none,,,,,,,ETHUSD,0.95,13097.49,-410.01,1688.7,2691.0,0.858,0.0,,,,,,,,326,646725.0,2425073.0,646725.0,12508.413333333332,1528.3805203657014,-230.18999999999997,13275.579999999998,1917.7617796926709,-98.806,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.09286346296281803,-1.4170007391596149,0.0,0.0
EVT_524386,USER_0290,login,2024-01-12 05:49:42,5,4,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_343154,USER_0290,session,2024-01-14 05:50:28,5,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,50.7,45.0,0.89,,306,172846.0,172846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405823551104441
EVT_906411,USER_0290,login,2024-01-28 02:52:53,2,6,1,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,319,1198945.0,1371791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_730130,USER_0290,login,2024-02-01 17:24:14,17,3,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,324,397881.0,397881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_242217,USER_0290,login,2024-02-01 19:41:24,19,3,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,324,8230.0,8230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_419059,USER_0290,login,2024-02-02 08:32:38,8,4,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,325,46274.0,46274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_624524,USER_0290,deposit,2024-02-03 11:54:43,11,5,1,0,none,,,,,,,,,,,,,,,3063.67,crypto,0.0,,,,,326,98525.0,98525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3063.67,0.0,0.0,0.0,0.8364768163527913,0.0
EVT_672199,USER_0290,trade,2024-02-03 16:03:16,16,5,1,0,none,,,,,,,XAUUSD,1.06,17157.54,90.2,1120.8,1917.0,1.199,1.0,,,,,,,,326,14913.0,113438.0,14913.0,17157.54,0.0,90.2,17157.54,0.0,90.2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0177121100674762,0.6973770224982025,0.0,0.0
EVT_777071,USER_0290,trade,2024-02-10 01:43:34,1,5,1,0,none,,,,,,,AUDUSD,0.13,11757.04,-232.99,465.53,1791.0,0.821,0.0,,,,,,,,332,553218.0,666656.0,568131.0,14457.29,3818.73017179795,-71.39500000000001,14457.29,3818.73017179795,-71.39500000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.9564670446869452,-0.3581434191315173,0.0,0.0
EVT_889253,USER_0290,trade,2024-02-13 16:05:51,16,1,0,0,none,,,,,,,XAUUSD,1.23,12309.95,-505.6,4446.64,927.0,0.86,1.0,,,,,,,,336,310937.0,977593.0,879068.0,13741.51,2971.2578292198073,-216.13000000000002,13741.51,2971.2578292198073,-216.13000000000002,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7543480933944229,-1.2484724131990255,0.0,0.0
EVT_996609,USER_0290,login,2024-02-15 08:27:33,8,3,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,338,145302.0,1122895.0,1024370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_622515,USER_0290,trade,2024-02-17 10:10:46,10,5,1,0,none,,,,,,,AUDUSD,1.84,16269.55,155.07,1148.69,2988.0,1.137,0.0,,,,,,,,340,178993.0,178993.0,1203363.0,13445.513333333334,2461.2628238433476,-194.5066666666667,14373.52,2735.5673303478866,-123.33000000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931030280138919,0.9092388098323401,0.0,0.0
EVT_346120,USER_0290,withdrawal,2024-02-24 00:35:52,0,5,1,0,none,,,,,,,,,,,,,,,1447.61,crypto,0.0,,,,,346,570306.0,749299.0,1773669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3063.67,0.4725084620731108,0.0,0.0,-1.676642306739947,0.0
EVT_490943,USER_0290,login,2024-02-26 19:51:52,19,0,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,349,242160.0,991459.0,2015829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_328026,USER_0290,login,2024-02-28 10:18:00,10,2,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,351,138368.0,138368.0,2154197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_951771,USER_0290,session,2024-03-06 21:40:08,21,2,0,0,none,,,safari_mac,,,,,,,,,,,,,,,48.4,28.0,0.58,,358,645728.0,645728.0,2799925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.735,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117188492718998
EVT_485810,USER_0290,login,2024-03-08 09:49:22,9,4,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,360,130154.0,775882.0,2930079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_998626,USER_0290,deposit,2024-03-09 03:59:39,3,5,1,0,none,,,,,,,,,,,,,,,2967.82,card,0.0,,,,,361,65417.0,65417.0,2995496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6031.49,0.0,0.0,0.0,0.6874214174514889,0.0
EVT_159404,USER_0290,login,2024-03-14 08:14:47,8,3,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,366,447308.0,512725.0,447308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_316156,USER_0290,deposit,2024-03-16 14:15:44,14,5,1,0,none,,,,,,,,,,,,,,,2542.85,crypto,0.0,,,,,368,194457.0,194457.0,641765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8574.34,0.0,0.0,0.0,0.026554720830867448,0.0
EVT_623878,USER_0290,session,2024-03-17 00:15:52,0,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,18.7,44.0,2.35,,368,36008.0,230465.0,36008.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2733333333333334,1.2733333333333334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1523012043823437
EVT_225243,USER_0290,login,2024-03-20 11:21:25,11,2,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,372,299133.0,529598.0,335141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_844474,USER_0290,login,2024-03-26 03:30:29,3,1,0,0,none,10.139.230.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,378,490144.0,490144.0,825285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_232320,USER_0290,deposit,2024-03-26 09:06:47,9,1,0,0,none,,,,,,,,,,,,,,,2606.92,card,0.0,,,,,378,20178.0,20178.0,845463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,11181.26,0.0,0.0,0.0,0.12618935210480042,0.0
EVT_561845,USER_0291,deposit,2024-01-02 14:47:16,14,1,0,0,none,,,,,,,,,,,,,,,1124.75,crypto,0.0,,,,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1124.75,0.0,0.0,0.0,-0.8725291919513397,0.0
EVT_997689,USER_0291,deposit,2024-01-02 17:33:41,17,1,0,0,none,,,,,,,,,,,,,,,1148.45,crypto,0.0,,,,,334,9985.0,0.0,9985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2273.2,0.0,0.0,0.0,-0.48655521387819534,0.0
EVT_694831,USER_0291,trade,2024-01-04 03:32:13,3,3,0,0,none,,,,,,,GBPUSD,0.82,16321.0,27.58,2565.67,100.0,1.068,1.0,,,,,,,,336,122312.0,0.0,122312.0,16321.0,0.0,27.58,16321.0,0.0,27.58,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.342266374062164,-0.13879894013550342,0.0,0.0
EVT_609274,USER_0291,trade,2024-01-10 14:47:17,14,2,0,0,none,,,,,,,GBPUSD,1.83,16819.0,184.98,782.17,684.0,1.1,0.0,,,,,,,,342,558904.0,0.0,681216.0,16570.0,352.13917703090067,106.28,16570.0,352.13917703090067,106.28,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.04830772873987852,0.7837487002527772,0.0,0.0
EVT_735612,USER_0291,login,2024-01-14 10:59:55,10,6,1,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,346,331958.0,0.0,1013174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_421792,USER_0291,session,2024-01-14 23:21:43,23,6,1,0,none,,,android_app,,,,,,,,,,,,,,,25.2,69.0,2.74,,347,44508.0,44508.0,1057682.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2.74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475
EVT_469249,USER_0291,trade,2024-01-29 22:58:34,22,0,0,0,none,,,,,,,GBPUSD,0.64,16917.91,260.13,3632.57,2829.0,1.107,0.0,,,,,,,,362,1294611.0,1339119.0,2352293.0,16685.97,319.918931449828,157.56333333333333,16685.97,319.918931449828,157.56333333333333,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.010076708225637962,1.2242153786211336,0.0,0.0
EVT_327131,USER_0291,login,2024-02-09 17:17:32,17,4,0,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,372,929938.0,2269057.0,3282231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_835347,USER_0291,login,2024-02-17 07:21:20,7,5,1,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,380,655428.0,655428.0,3937659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_965415,USER_0291,trade,2024-02-17 19:27:46,19,5,1,0,none,,,,,,,GBPUSD,1.24,15514.26,-204.03,2078.33,1081.0,1.015,0.0,,,,,,,,380,43586.0,43586.0,3981245.0,16417.056666666667,783.4074055262264,80.36,16393.0425,641.4500470223693,67.16499999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.818467573916181,-1.4963037621833413,0.0,0.0
EVT_804549,USER_0291,session,2024-02-18 10:57:28,10,6,1,0,none,,,android_app,,,,,,,,,,,,,,,17.2,57.0,3.31,,381,55782.0,99368.0,4037027.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0250000000000004,3.0250000000000004,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865475
EVT_754607,USER_0291,deposit,2024-02-26 11:18:30,11,0,0,0,none,,,,,,,,,,,,,,,1255.27,crypto,0.0,,,,,389,692462.0,791830.0,4729489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3528.4700000000003,0.0,0.0,0.0,1.2530962771670864,0.0
EVT_588979,USER_0291,login,2024-02-27 07:30:58,7,1,0,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,390,72748.0,864578.0,72748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_905927,USER_0291,trade,2024-03-04 12:22:41,12,0,0,0,none,,,,,,,GBPUSD,1.22,16915.72,289.14,1170.51,2365.0,1.107,0.0,,,,,,,,396,535903.0,535903.0,608651.0,16449.296666666665,809.7662471561367,115.08,16497.578,602.6872953032941,111.55999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008783998520305793,1.3942478249214132,0.0,0.0
EVT_358080,USER_0291,trade,2024-03-04 18:04:58,18,0,0,0,none,,,,,,,GBPUSD,1.23,13908.29,21.38,539.38,2574.0,0.91,0.0,,,,,,,,396,20537.0,556440.0,629188.0,15446.090000000002,1504.8734707276903,35.49666666666667,16066.029999999999,1186.5865491231561,96.52999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.7664369828082103,-0.17513817374673177,0.0,0.0
EVT_556511,USER_0291,trade,2024-03-10 18:53:06,18,6,1,0,none,,,,,,,GBPUSD,0.74,19859.48,-58.74,896.28,950.0,1.299,0.0,,,,,,,,402,521288.0,1077728.0,1150476.0,16894.496666666666,2975.651764980796,83.92666666666666,16607.95142857143,1796.9626805661876,74.34857142857142,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7464219538494834,-0.6447348506711857,0.0,0.0
EVT_338573,USER_0291,deposit,2024-03-13 17:17:42,17,2,0,0,none,,,,,,,,,,,,,,,1129.73,card,0.0,,,,,405,253476.0,1331204.0,1403952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4658.2,0.0,0.0,0.0,-0.7914257990904003,0.0
EVT_469771,USER_0291,trade,2024-03-18 12:32:32,12,0,0,0,none,,,,,,,GBPUSD,0.97,18590.63,77.68,1683.8,1787.0,1.216,0.0,,,,,,,,410,414890.0,1746094.0,414890.0,17452.8,3134.510876628121,13.440000000000003,16855.78625,1805.3130626802456,74.765,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9974472006021312,0.15484551211006753,0.0,0.0
EVT_729180,USER_0291,deposit,2024-03-20 05:24:14,5,2,0,0,none,,,,,,,,,,,,,,,1233.43,bank,0.0,,,,,412,147102.0,1893196.0,561992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,5891.63,0.0,0.0,0.0,0.897413927752849,0.0
EVT_461426,USER_0291,login,2024-03-21 09:24:41,9,3,0,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,413,100827.0,1994023.0,100827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_589327,USER_0291,kyc_change,2024-03-23 01:55:37,1,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,415,145856.0,145856.0,246683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_746875,USER_0291,trade,2024-03-23 15:15:29,15,5,1,0,none,,,,,,,GBPUSD,0.87,17261.26,-136.77,4777.72,515.0,1.129,0.0,,,,,,,,415,47992.0,193848.0,294675.0,18570.456666666665,1299.2274683954774,-39.276666666666664,16900.838888888888,1694.1158490304347,51.261111111111106,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.21274879832886343,-1.1020816891686287,0.0,0.0
EVT_437062,USER_0291,login,2024-03-23 23:38:36,23,5,1,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,416,30187.0,224035.0,324862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_281269,USER_0292,withdrawal,2024-01-01 22:23:08,22,0,0,0,none,,,,,,,,,,,,,,,395.59,bank,0.0,,,,,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,395589999999.99994,0.0,0.0,-0.43686609485037603,0.0
EVT_717444,USER_0292,login,2024-01-06 10:42:17,10,5,1,0,none,10.78.194.1,FR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,329,389949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_297471,USER_0292,trade,2024-01-07 06:05:21,6,6,1,0,none,,,,,,,AUDUSD,1.46,16085.15,163.72,3764.11,1466.0,0.83,0.0,,,,,,,,329,69784.0,69784.0,0.0,16085.15,0.0,163.72,16085.15,0.0,163.72,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903825109238928,0.24606720246642474,0.0,0.0
EVT_102170,USER_0292,withdrawal,2024-01-14 02:20:49,2,6,1,0,none,,,,,,,,,,,,,,,452.69,crypto,0.0,,,,,336,591328.0,661112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,452690000000.0,0.0,0.0,-0.26910058260371195,0.0
